gameid,title,developers,publishers,genres,supported_languages,release_date,platform
11212,The Escapists,['Mouldy Toof Studios'],['Team17 Digital Ltd'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2015-12-18,xbox
1132,Battle for the Pacific,['Cauldron'],['Activision'],"['Action', 'Adventure', 'shooter']",,2007-12-04,xbox
1131,Turok (2008),['Night Dive Studios'],['Night Dive Studios'],"['Action', 'Adventure', 'shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2008-01-31,xbox
1138,BlackSite: Area 51,['Midway'],['Midway'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian']",2007-11-12,xbox
1134,Condemned 2: Bloodshot,['Monolith Productions Inc.'],['SEGA'],"['Action', 'Adventure', 'shooter', 'fighting']","['French', 'Spanish', 'Italian']",2008-04-04,xbox
1145,Alone In The Dark (2008),['Eden Games'],['Atari'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Korean']",2011-02-22,xbox
1139,Lost Via Domus,['Ubisoft Montreal'],['Ubisoft'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2008-02-26,xbox
1150,Madden NFL 09,['EA Tiburon'],['Electronic Arts'],['sports'],['Spanish'],2008-08-12,xbox
19600,NBA 2K18,['Visual Concepts'],['2K Play'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2017-09-19,xbox
19404,PRO EVOLUTION SOCCER 2018,['Konami Digital Entertainment'],['Konami Digital Entertainment'],"['Sports', 'Football']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2017-09-12,xbox
14650,Skylanders Imaginators,['Toys for Bob'],['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2016-10-14,xbox
14221,PES 2017,['Konami Digital Entertainment'],['Konami Digital Entertainment'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",,xbox
14212,NBA 2K17,['Visual Concepts'],['2K Games'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2016-09-20,xbox
14224,The Bluecoats - North vs South,['Anuman Interactive'],['BANDAI NAMCO Games'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian']",2016-09-13,xbox
12422,Masquerade,,,"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2016-04-20,xbox
13611,Madden NFL 17,['EA Tiburon'],['Electronic Arts'],['sports'],,2016-08-23,xbox
11184,Pro Skater 5,,['Activision'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2015-12-15,xbox
13189,LEGO STAR WARS: TFA,['TT Games'],,"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2016-06-28,xbox
11482,Teenage Mutant Ninja Turtles: Mutants In Manhattan,['platinumgames'],['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2016-05-27,xbox
13627,Prison Architect: Xbox 360 Edition,,,"['Action', 'Adventure', 'strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian']",2016-08-02,xbox
514187,Taco Tom 2,['Tinzone Games'],['Penguin Pop Games'],['Action'],,2022-06-29,xbox
10957,Kung Fu Panda,['Vicious Cycle Software'],['Little Orbit'],['fighting'],"['French', 'Spanish', 'German', 'Italian']",2015-11-30,xbox
10901,Handball 16,['Eko Software'],['Bigben Interactive'],['sports'],"['French', 'Spanish', 'German']",2015-11-27,xbox
1169,[PROTOTYPE],,['Activision'],"['Action', 'Adventure', 'fighting']","['French', 'Spanish', 'Italian']",2010-12-07,xbox
10560,Just Dance 2016,['Ubisoft'],['Ubisoft'],"['Music+', 'kinect']","['French', 'Spanish', 'German', 'Italian']",2015-10-20,xbox
10499,Goosebumps: The Game,['WayForward'],['GameMill Entertainment'],"['Action', 'Adventure', 'puzzle']",,2015-10-14,xbox
10400,WRC5,['Kylotonn Racing Games'],['Bigben Interactive'],"['Racing', 'sports', 'Flying']","['French', 'Spanish', 'German', 'Italian']",2015-10-13,xbox
10216,The Book of Unwritten Tales 2,['KING Art'],['Nordic Games'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2015-09-18,xbox
10201,Rugby League Live 3,['Big Ant Studios'],['Tru Blu Games'],['sports'],['French'],2015-09-17,xbox
9683,King's Quest,['The Odd Gentlemen'],['Sierra'],"['Action', 'Adventure']","['French', 'German']",2015-07-29,xbox
10772,The Jackbox Party Pack,['Jackbox Games Inc.'],['Jackbox Games Inc.'],['Board Games'],,2015-05-28,xbox
10648,WWE 2K16,"[""Yuke's""]",['2K Games'],"['Action', 'Adventure', 'sports']","['French', 'Spanish', 'German', 'Italian']",2015-10-27,xbox
10561,Just Dance Disney Party 2,['Ubisoft'],['Ubisoft'],"['Family', 'Music+']","['French', 'Spanish', 'German', 'Italian']",2015-10-20,xbox
10472,Guitar Hero Live,['FreeStyleGames'],['Activision'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",2015-10-20,xbox
10306,NBA 2K16,['Visual Concepts'],['2K Games'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2015-09-29,xbox
10707,Barbie Puppy,['Torus Games'],['Little Orbit'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2015-11-03,xbox
10251,Skylanders SuperChargers,['Blizzard Albany'],['Activision'],"['Action', 'Adventure', 'Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian']",2015-09-21,xbox
10313,LEGO Dimensions,['TT Games'],['Warner Bros. Interactive Entertainment'],"['Action', 'Adventure', 'Family']","['French', 'Spanish', 'German', 'Italian']",2015-09-27,xbox
10184,Frozen Free Fall: Snowball Fight,['SuperVillain Studios'],['Disney Interactive'],"['puzzle', 'Family']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian']",2015-09-16,xbox
9948,Transformers: Devastation,['platinumgames'],['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2015-10-10,xbox
10114,EA SPORTS FIFA 16,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",,xbox
9826,PES 2016,['Konami Digital Entertainment'],['Konami Digital Entertainment'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean']",,xbox
10152,NHL Legacy,['EA Canada'],['Electronic Arts'],['sports'],"['French', 'German', 'Russian']",2015-09-15,xbox
9663,Madden NFL 16,['EA Tiburon'],['Electronic Arts'],['sports'],,2015-08-25,xbox
9623,Legend of Kay,['Kaiko'],['THQ Nordic'],"['Action', 'Adventure', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German', 'Italian']",2015-07-28,xbox
9684,King’s Quest – Ch. 1,['The Odd Gentlemen'],['Sierra'],"['Action', 'Adventure']","['French', 'German']",,xbox
1184,Section 8,['TimeGate'],['Southpeak Interactive'],['shooter'],"['French', 'Spanish', 'German', 'Italian']",2009-09-01,xbox
1176,Marvel vs. Capcom 2,['Backbone Entertainment'],['Capcom'],['Classics'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2009-07-29,xbox
1182,Wolfenstein,['Raven Software'],['Activision'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2009-08-18,xbox
1181,Madden NFL 10,['EA Tiburon'],['Electronic Arts'],['sports'],,2009-08-14,xbox
1187,Marvel Ultimate Alliance 2,"['Blizzard Albany', 'Zoë Mode']",['Activision'],"['Action', 'Adventure', 'Role-Playing Games (RPG)']",,2016-07-28,xbox
1231,NBA LIVE 07,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2006-09-25,xbox
157586,Treadnauts,['Topstitch Games'],['Topstitch Games'],"['Automobile', 'Vehicular Combat']",,2018-08-17,xbox
1277,WSOP: TOC,,['Activision'],['sports'],,,xbox
1233,L.A. Noire,['team bondi'],['Rockstar Games'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-12-20,xbox
1267,エブリパーティ,,['Microsoft Studios'],['Family'],,,xbox
1252,Dynasty Warriors 5 Empires,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']","['Japanese', 'French', 'German']",2012-11-06,xbox
1266,真・三國無双４ Special,,,"['Action', 'Adventure']",,,xbox
1288,Sneak King,['Blitz Games'],['Microsoft Studios'],"['Action', 'Adventure']",,,xbox
1263,"LOTR, BFME II",['Electronic Arts'],['Electronic Arts'],"['strategy', 'Simulation']","['French', 'German', 'Italian']",,xbox
1246,Full Auto,,['SEGA'],"['Action', 'Adventure', 'Racing', 'shooter', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",,xbox
1292,SAMURAI WARRIORS 2 XL,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']",['Japanese'],2012-12-18,xbox
1245,Amped 3,['Indie Built'],['2K Games'],"['Action', 'Adventure', 'sports']","['French', 'German', 'Italian']",2005-11-16,xbox
1247,American Wasteland,['Neversoft'],['Activision'],"['Action', 'Adventure', 'sports']","['French', 'Spanish', 'German', 'Italian']",2005-11-22,xbox
1239,Forza Motorsport 3,['Turn 10 Studios'],['Microsoft Game Studios'],"['Racing', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Polish']",2009-10-27,xbox
1244,NBA LIVE 06,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Korean']",2005-12-02,xbox
1250,Top Spin 2,['Pam Development'],['2K Games'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2006-03-30,xbox
1256,2006 FIFA World Cup,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2006-04-28,xbox
1243,Gun,,['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2011-02-01,xbox
1248,FIFA 06: Road to FIFA World Cup,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2005-12-02,xbox
1258,Pro Baseball Spirits 3,['Konami Digital Entertainment'],['Konami Digital Entertainment'],['sports'],,2006-04-06,xbox
1251,MLB 2K6,['Kush Games'],['2K Games'],['sports'],['Japanese'],2006-04-11,xbox
1264,MotoGP 06,['Climax Racing'],['THQ'],"['Racing', 'Flying']","['Spanish', 'German', 'Italian']",2006-06-12,xbox
1257,WRESTLE KINGDOM,['YUKE’S Co. Ltd.'],"[""Yuke's""]",['sports'],['Japanese'],2006-01-19,xbox
4898,Key Party,['telltale games'],['telltale games'],['Board Games'],,,xbox
1270,NHL 07,['EA Canada'],['Electronic Arts'],['sports'],,2006-09-12,xbox
1280,Tony Hawk's Project 8,['Neversoft'],['Activision'],"['Action', 'Adventure', 'sports']","['French', 'German', 'Italian']",2006-11-07,xbox
1278,Cars,['Rainbow Studios'],['Disney Interactive'],"['Racing', 'Family', 'Flying']","['French', 'Spanish', 'German', 'Italian']",2012-05-08,xbox
1269,NCAA Football 07,['EA Tiburon'],['Electronic Arts'],['sports'],,2006-07-18,xbox
1276,NBA 2K7,['Visual Concepts'],['2K Games'],['sports'],,2006-09-25,xbox
1279,Eragon,['Inc'],['Vivendi Games'],"['Action', 'Adventure', 'fighting', 'platformer', 'Role-Playing Games (RPG)']",,2006-11-14,xbox
1275,TotemBall,"['Strange Flavour', 'Freeverse']",['Microsoft Studios'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2006-10-04,xbox
1281,Test Drive Unlimited,['Eden Games'],['Atari'],"['Racing', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2006-09-08,xbox
1284,Everyparty,['Game Republic'],['Microsoft Studios'],['Family'],['Korean'],2005-12-10,xbox
1289,IMPORT TUNER CHALLENGE,['Genki'],['Ubisoft'],"['Racing', 'Flying']",,2006-09-26,xbox
1286,WCP All In,['Point of View'],['Crave Entertainment'],['Family'],"['French', 'Spanish', 'German', 'Italian']",2006-08-29,xbox
1282,Superman Returns,['EA Tiburon'],['Electronic Arts'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2006-11-20,xbox
1291,Pocketbike Racer,['Blitz Games'],['Microsoft Studios'],"['Racing', 'Flying']",,2006-11-19,xbox
1283,Cabela's African Safari,['Fun Labs'],['Activision'],"['Action', 'Adventure']",,2006-11-21,xbox
1355,Looney Tunes: AA,,['N/A'],"['platformer', 'Family']",,,xbox
1297,Samurai Warriors 2 Empires,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']",,2013-05-14,xbox
1353,UEFA CL 2006-2007,['EA Canada'],['Electronic Arts'],['sports'],"['French', 'Spanish', 'German', 'Italian']",,xbox
1354,Spider-Man: FoF,,['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",,xbox
1335,首都高バトルＸ,,,"['Racing', 'Flying']",,,xbox
1324,天誅千乱,,,"['Action', 'Adventure']",,,xbox
1343,BOMBERMAN Act:Zero,['Hudson'],['Hudson'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-11-15,xbox
1337,WAR TECH:SenkoNoRonde,['G.rev Ltd.'],,"['Action', 'Adventure', 'shooter', 'fighting']",['Japanese'],,xbox
1294,Blitz: The League,['Point of View'],['Midway'],['sports'],,2006-11-13,xbox
1296,Virtua Tennis 3,"['Sumo Digital', 'SEGA AM3']",['SEGA'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2007-03-20,xbox
1299,DEF JAM: ICON,['EA Chicago'],['Electronic Arts'],"['fighting', 'Music+']",['French'],2007-03-23,xbox
1304,FIFA 07,['EA Canada'],['Electronic Arts'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2006-10-27,xbox
1295,MLB 2K7,['Visual Concepts'],['2K Games'],['sports'],['Japanese'],2007-02-27,xbox
1311,SHReK the THiRD,"['Shaba Games', '7 Studios']",['Activision'],"['Action', 'Adventure', 'platformer', 'Family']","['French', 'Spanish', 'German', 'Italian']",2007-05-15,xbox
1314,Pirates of the Caribbean: At World’s End,['Eurocom'],['Disney Interactive'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2007-05-22,xbox
1317,F4: ROTSS,['Visual Concepts'],['2K Games'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",,xbox
1316,Surf's Up,['Ubisoft Montreal'],['Ubisoft'],['sports'],"['French', 'Spanish']",,xbox
1320,Tenchu Z,['K2'],['Microsoft Studios'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2007-06-12,xbox
1303,Defender,,,['Classics'],"['French', 'Spanish', 'German', 'Italian']",,xbox
1315,Tiger Woods PGA TOUR 07,['Electronic Arts'],['Electronic Arts'],['sports'],,2006-10-17,xbox
1322,Winning Eleven 2007,['Konami Digital Entertainment'],['Konami Digital Entertainment'],['sports'],['Spanish'],2006-12-14,xbox
1308,Tetris Evolution,['Mass Media'],['THQ'],['Puzzle'],,2007-03-19,xbox
1327,College Hoops 2K7,['Visual Concepts'],['2K Games'],['sports'],,2006-11-21,xbox
1333,The BIGS,['Blue Castle Games'],['2K Sports'],['sports'],,2007-06-26,xbox
1329,NCAA Football 08,['EA Tiburon'],['Electronic Arts'],['sports'],,2007-07-17,xbox
1326,All Pro Football 2K8,['Take-Two Interactive'],['2K Sports'],['sports'],,2007-07-16,xbox
1334,Hour of Victory,['nFusion Interactive'],['Midway'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian']",2007-06-25,xbox
1336,Madden NFL 08,['EA Tiburon'],['Electronic Arts'],['sports'],['Spanish'],2007-08-14,xbox
1331,Tiger Woods PGA TOUR 06,['Electronic Arts'],['Electronic Arts'],['sports'],['French'],2005-11-20,xbox
1342,Spyglass Board Games,"['Strange Flavour', 'Freeverse']",['Microsoft Studios'],['Board Games'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2007-08-01,xbox
1350,Yie Ar Kung-Fu,['Digital Eclipse'],['Konami Digital Entertainment'],"['fighting', 'Classics']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2007-07-18,xbox
1346,Transformers: The Game,"[""Traveller's Tales""]",['Activision'],"['Action', 'Adventure', 'Racing', 'fighting', 'Flying']","['French', 'Spanish', 'German', 'Italian']",2007-06-26,xbox
1347,NHL 2K8,['Visual Concepts'],['2K Games'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2007-09-10,xbox
1356,Clive Barker's Jericho,['S.L.'],['Codemasters'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian']",2007-10-23,xbox
1352,Cabela's Trophy Bucks,['Fun Labs'],['Activision'],"['Action', 'Adventure', 'sports', 'shooter']",,2007-09-25,xbox
1359,AQUAZONE,['Frontier Groove'],['Frontier Groove'],"['strategy', 'Simulation']",,2006-09-14,xbox
1400,NBA Ballers:Chosen One,['Midway'],['Midway'],['sports'],,,xbox
1414,Prizefighter,,,['sports'],"['French', 'Spanish', 'German', 'Italian']",,xbox
1403,Iron Man,,['SEGA'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian']",,xbox
1368,NCAA March Madness08,['EA Canada'],['Electronic Arts'],['sports'],,,xbox
1387,Jumper,,,"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",,xbox
1396,Viking: Battle For Asgard,['the creative assembly'],['SEGA'],"['Action', 'Adventure', 'fighting', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German', 'Italian']",2013-09-24,xbox
1398,Fatal Fury Special,['snk playmore'],['snk playmore'],['Classics'],['Japanese'],2007-09-05,xbox
1360,Big Game Hunter,['Fun Labs'],['Activision'],['sports'],,,xbox
1426,Wits & Wagers,['Hidden Path Entertainment'],['Microsoft Studios'],"['puzzle', 'Family']",,2008-05-07,xbox
1369,NBA LIVE 08,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2007-10-01,xbox
1362,College Hoops 2K8,['Visual Concepts'],['2K Sports'],['sports'],,2007-11-19,xbox
1371,SmackDown vs RAW 2008,['YUKE’S Co. Ltd.'],['THQ'],"['Action', 'Adventure', 'sports', 'fighting']","['Japanese', 'Spanish', 'German', 'Italian']",2007-11-13,xbox
1375,Soldier of Fortune: Payback,['Cauldron'],['Activision'],"['Action', 'Adventure', 'shooter']",,2007-11-13,xbox
1373,The Golden Compass,['Shiny Entertainment'],['SEGA'],"['Action', 'Adventure', 'platformer', 'Family']","['French', 'Spanish', 'German', 'Italian']",2007-12-04,xbox
1372,Bee Movie Game,['Beenox'],['Activision'],"['Action', 'Adventure', 'Family']","['French', 'Spanish', 'German', 'Italian']",2007-11-16,xbox
1380,Guitar Hero II,['Harmonix'],['Activision'],"['strategy', 'Simulation', 'Music+']","['French', 'Spanish', 'German', 'Italian']",2007-04-06,xbox
1376,NFL Tour,['EA Tiburon'],['Electronic Arts'],['sports'],,2008-01-08,xbox
1382,LMA Manager 2007,['Codemasters'],['Codemasters'],"['strategy', 'Simulation', 'sports']","['French', 'Spanish', 'German', 'Italian']",2006-09-22,xbox
1381,WARRIORS OROCHI,['Omega Force'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']","['Japanese', 'French', 'German']",2012-02-21,xbox
1392,Conflict: Denied Ops,['Pivotal Games'],['Eidos'],"['Action', 'Adventure', 'strategy', 'Simulation', 'shooter']","['French', 'Spanish', 'German', 'Italian']",2008-02-08,xbox
1391,Boogie Bunnies,['Artech Studios'],['Activision'],['puzzle'],"['French', 'Spanish', 'German', 'Italian']",2008-01-16,xbox
1386,Spiderwick Chronicles,['Stormfront Studios'],['Vivendi Games'],"['Action', 'Adventure', 'Family']","['French', 'Spanish', 'German', 'Italian']",2008-02-05,xbox
1401,FIFA Street 3,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2008-02-22,xbox
1395,MLB 2K8,['2K Games'],['Take-Two Interactive'],['sports'],,2008-03-04,xbox
1397,SEGA Rally Revo,['SEGA'],['SEGA'],"['Racing', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2007-10-09,xbox
1409,Prince Caspian,"[""Traveller's Tales""]",['Disney Interactive'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2008-05-15,xbox
1412,Kane & Lynch: Dead Men,['io interactive'],['Eidos'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish', 'German', 'Italian']",2011-06-12,xbox
1420,Catan,['Big Huge Games'],['Microsoft Studios'],['Board Games'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2007-05-02,xbox
1408,Enemy Territory: Quake Wars,['Nerve Software'],['Activision'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2008-05-27,xbox
1418,Arkadian Warriors,['Behaviour Santiago'],['Activision'],"['Action', 'Adventure', 'fighting', 'Role-Playing Games (RPG)']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-12-12,xbox
1423,Robert Ludlum's The Bourne Conspiracy,['High Moon Studios'],['Sierra Entertainment'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2008-06-27,xbox
